time_tag,satellite,flux,observed_flux,electron_correction,electron_contaminaton,energy
2023-11-01 05:52:00+00:00,16,2.250955901672569e-07,2.540478192258888e-07,2.8952237940416126e-08,False,0.05-0.4nm
2023-11-01 05:53:00+00:00,16,2.2637578922513057e-07,2.5521663360450475e-07,2.884086214294257e-08,False,0.05-0.4nm
2023-11-01 05:54:00+00:00,16,2.227789650532941e-07,2.522130557736091e-07,2.943408894395816e-08,False,0.05-0.4nm
2023-11-01 05:55:00+00:00,16,2.165727437386522e-07,2.457588266224775e-07,2.9186075778397935e-08,False,0.05-0.4nm
2023-11-01 05:56:00+00:00,16,2.1147998552351055e-07,2.4080020466499263e-07,2.9320208483341048e-08,False,0.05-0.4nm
2023-11-01 05:57:00+00:00,16,2.089370951807723e-07,2.3797825576821197e-07,2.9041153482012305e-08,False,0.05-0.4nm
2023-11-01 05:58:00+00:00,16,2.11199136401774e-07,2.4026195433179964e-07,2.9062810824598273e-08,False,0.05-0.4nm
2023-11-01 05:59:00+00:00,16,2.2060656590383587e-07,2.4939242848631693e-07,2.8785875016978935e-08,False,0.05-0.4nm
2023-11-01 06:00:00+00:00,16,2.3727561426767352e-07,2.6603996161611576e-07,2.8764345572085404e-08,False,0.05-0.4nm
2023-11-01 06:01:00+00:00,16,2.5791689495235914e-07,2.868961530566594e-07,2.8979249222516046e-08,False,0.05-0.4nm
2023-11-01 06:02:00+00:00,16,2.91270282559708e-07,3.1967388736120483e-07,2.8403624341422073e-08,False,0.05-0.4nm
2023-11-01 06:03:00+00:00,16,3.368216425769788e-07,3.6555144333760836e-07,2.8729798984272747e-08,False,0.05-0.4nm
2023-11-01 06:04:00+00:00,16,3.786278455208958e-07,4.070982697612635e-07,2.84704277930814e-08,False,0.05-0.4nm
2023-11-01 06:05:00+00:00,16,4.1147160345644807e-07,4.408607594541536e-07,2.938915777406237e-08,False,0.05-0.4nm
2023-11-01 06:06:00+00:00,16,4.340263330959715e-07,4.636730182028259e-07,2.9646676225070223e-08,False,0.05-0.4nm
2023-11-01 06:07:00+00:00,16,4.600177305746911e-07,4.898500378658355e-07,2.983232505471278e-08,False,0.05-0.4nm
2023-11-01 06:08:00+00:00,16,4.868692826676124e-07,5.162041816220153e-07,2.9334888296261852e-08,False,0.05-0.4nm
2023-11-01 06:09:00+00:00,16,5.051754783380602e-07,5.350412379812042e-07,2.9865731221434544e-08,False,0.05-0.4nm
2023-11-01 06:10:00+00:00,16,5.372703526518308e-07,5.671388407790801e-07,2.986846325825354e-08,False,0.05-0.4nm
2023-11-01 06:11:00+00:00,16,6.003648991281807e-07,6.298649282143742e-07,2.950001487533882e-08,False,0.05-0.4nm
2023-11-01 06:12:00+00:00,16,6.768212301722087e-07,7.062690201564692e-07,2.944774379898263e-08,False,0.05-0.4nm
2023-11-01 06:13:00+00:00,16,7.388642870864714e-07,7.688327627874969e-07,2.996848635916649e-08,False,0.05-0.4nm
2023-11-01 06:14:00+00:00,16,8.391168648813618e-07,8.681228678142361e-07,2.9005995827446895e-08,False,0.05-0.4nm
2023-11-01 06:15:00+00:00,16,1.0195059303441667e-06,1.0496277127458598e-06,3.012172911098787e-08,False,0.05-0.4nm
2023-11-01 06:16:00+00:00,16,1.2878064126198296e-06,1.3169670864954242e-06,2.916061880853249e-08,False,0.05-0.4nm
