time_tag,satellite,flux,observed_flux,electron_correction,electron_contaminaton,energy
2023-11-01 13:23:00+00:00,16,6.847599706816254e-06,6.9144912231422495e-06,6.689126763603781e-08,False,0.1-0.8nm
2023-11-01 13:24:00+00:00,16,7.0679830059816595e-06,7.136290150810964e-06,6.830718746186903e-08,False,0.1-0.8nm
2023-11-01 13:25:00+00:00,16,7.196883871074533e-06,7.265430213010404e-06,6.854627088159759e-08,False,0.1-0.8nm
2023-11-01 13:26:00+00:00,16,7.197327704488998e-06,7.265462045324966e-06,6.813441899566897e-08,False,0.1-0.8nm
2023-11-01 13:27:00+00:00,16,7.064310921123251e-06,7.13194276613649e-06,6.763153237443476e-08,False,0.1-0.8nm
2023-11-01 13:28:00+00:00,16,6.907489478180651e-06,6.974953976168763e-06,6.74644766718302e-08,False,0.1-0.8nm
2023-11-01 13:29:00+00:00,16,6.730229870299809e-06,6.798002232244471e-06,6.777261063461992e-08,False,0.1-0.8nm
2023-11-01 13:30:00+00:00,16,6.579725322808372e-06,6.649378519796301e-06,6.965334620190333e-08,False,0.1-0.8nm
2023-11-01 13:31:00+00:00,16,6.423692411772208e-06,6.493876298918622e-06,7.018407188752462e-08,False,0.1-0.8nm
2023-11-01 13:32:00+00:00,16,6.295073944784235e-06,6.366281013470143e-06,7.120730316501067e-08,False,0.1-0.8nm
2023-11-01 13:33:00+00:00,16,6.1697946875938214e-06,6.24010954197729e-06,7.031484727804127e-08,False,0.1-0.8nm
2023-11-01 13:34:00+00:00,16,6.056982783775311e-06,6.126466360001359e-06,6.948373254545004e-08,False,0.1-0.8nm
2023-11-01 13:35:00+00:00,16,5.9636886362568475e-06,6.032996225258103e-06,6.930734741672495e-08,False,0.1-0.8nm
2023-11-01 13:36:00+00:00,16,5.882419827685226e-06,5.95054689256358e-06,6.812717856519157e-08,False,0.1-0.8nm
2023-11-01 13:37:00+00:00,16,5.782498647022294e-06,5.850773050042335e-06,6.82742964386307e-08,False,0.1-0.8nm
